repo	pr	head	prompt8	jev_score	friend	verdict	friend_score	author
nova-tools	2700	eef0551aab7a3ced07e24407fb94e9f89e8fdf50	fd94795e	6	stella	HOLD	7	gafferongames
nova-tools	2751	c5afd3c84927ae5fc7f11fdb80ef05498126a309	fd94795e	4	stella	APPROVE	10	rowan-claude
nova-tools	2764	911f065c54d7abd33bcf54d56a668dcffbe594ae	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	2778	79b134ebe8efe6cdbd843aaab6de843b56af1746	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	2794	863350d7593ec9b94e073c0334f30e0ab66c8f92	fd94795e	5	stella	HOLD	6	rowan-claude
nova-tools	2822	18d858cc1542c7dfe4ba8220115718894ad32e03	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2835	6e9750d6a0d755258833b17618c79ae3fc870fa5	fd94795e	7	stella	APPROVE	8	gafferongames
nova-tools	2848	624431173db9006ba7d165f640f13cdd00078dc1	fd94795e	6	stella	HOLD	6	rowan-claude
nova-tools	2859	811b616897e89dba6e2e6ab974ed593260b16a91	fd94795e	7	emma	HOLD	7	rowan-claude
nova-tools	2877	e449ab9896c2e33001bec529ba80b7065956a140	fd94795e	4	emma	HOLD	5	rowan-claude
nova-tools	2887	c8995300903ab8e101c5387735f6b2d87eeab2f7	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2901	b936d36a1578c58cab280bf8fdceae1a4a50dae3	fd94795e	7	stella	HOLD	6	rowan-claude
nova-tools	2910	0280116e192d16a3c21bcb1c99240dd6d053d4c1	fd94795e	6	stella	HOLD	5	rowan-claude
nova-tools	2963	7bea6d39a15653f5fb00686a19495b5e4630eaec	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3050	500091dad5bdaa9884a8f24580bf56fc032a5399	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3058	9ba750ce5daf5c972045954a8757402b8e0965f6	fd94795e	6	stella	HOLD	7	rowan-claude
nova-tools	3077	3c4007f381fc4828756988ede0681b1a7b5c74ed	fd94795e	5	stella	HOLD	4	rowan-claude
nova-tools	3123	03edb7df47497e00f1f31c8ac1367b7b99f1d147	fd94795e	6	stella	HOLD	6	rowan-claude
nova-tools	3135	acc8c19c0497a11a853942eb1d1825737f905636	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3182	513e4343cef26029c21b253a91f314400dae64d8	fd94795e	7	stella	HOLD	8	rowan-claude
nova-tools	3216	1cceee3995c87402f32a2d9befce7ccebca66f22	fd94795e	5	stella	APPROVE	8	rowan-claude
nova-tools	3230	5ec02eff5a9492273851ef4db67f1846cc2a7515	fd94795e	6	stella	HOLD	6	rowan-claude
nova-tools	3238	c3358e9d1b1df2f714b655e78e46c4633349877e	fd94795e	7	stella	HOLD	6	rowan-claude
nova-tools	3246	97ae5f952605e35cc0425bcf2b1c6ea711d828bf	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	3285	14fd2f8cdbb0a1c8e729c0063e52ab475200cb7d	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3298	2f3689161ef274a740b2a1d843b2d5442823278d	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3333	e5ac498fbd8f406e9b5c71cc73e1f87767604771	fd94795e	6	stella	APPROVE	10	rowan-claude
nova-tools	3342	5c73fad04738c9f05fa06fd7a4d85e2361bbbf93	fd94795e	3	stella	APPROVE	8	rowan-claude
nova-tools	3388	69da0f17383fc23de57ac35545ead3b31063fb2d	fd94795e	7	stella	APPROVE	10	rowan-claude
nova-tools	3414	3e2be4b604e46daf2d62fabb812285806116c869	fd94795e	2	stella	HOLD	6	gafferongames
nova-tools	1173	de2887273924d58b72e92b3379cd52e01ea840f3	fd94795e	5	stella	HOLD	5	rowan-claude
nova-tools	1453	301e53e9b779c3020358d683460b7401ebef8f75	fd94795e	1	stella	HOLD	3	rowan-claude
nova-tools	1692	dfee5fc1647159077ab53bb5a638e8172dd9ea79	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	1863	bf3635793c08f4e94c385f67c56fab4c25953ce0	fd94795e	5	stella	HOLD	3	rowan-claude
nova-tools	1986	d3a011a058aebb70c918a3c826dc2c09fb2a231c	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	2098	d2952e6510e34914dc7565682304d89b2bba5fb4	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	2195	79b8850350f49cdcc4602bf5a4440bcbd40cee0d	fd94795e	1	stella	APPROVE	10	rowan-claude
nova-tools	2271	d0ef1b1063747af0d187887d41c5271d853a2a70	fd94795e	5	stella	HOLD	5	rowan-claude
nova-tools	2468	82dee3b836c110e274b89f2c691a34b1df3a147d	fd94795e	5	stella	APPROVE	9	gafferongames
nova-tools	2510	e4cadd94f4672484bbacdb4fb57367a7a4b0bbde	fd94795e	6	stella	APPROVE	8	gafferongames
nova-tools	2619	7530e291c3dda56ecc529a5b5f18d7939a914cfe	fd94795e	5	stella	APPROVE	9	rowan-claude
nova-tools	2701	9179e33850eb9604888150b81c474adc65be00ec	fd94795e	7	emma	HOLD	7	gafferongames
nova-tools	2737	fd39ba98ea3f67cf0049dea74389ee74ce111f17	fd94795e	7	stella	HOLD	7	gafferongames
nova-tools	2753	a83e2c1e1ab19ac14c1deb3f55f6ec132d0ef5b1	fd94795e	4	stella	APPROVE	9	rowan-claude
nova-tools	2767	1722ae426665ae9960016ee4291be7d2e0f85491	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	2779	fc79c44cb0e68b242f2014c6eb58c5edac2e5293	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2797	8c3bac3a05118885ba05a06c04883f5794cc7246	fd94795e	5	stella	APPROVE	8	rowan-claude
nova-tools	2823	bad94a9de4c008028271a899549003b69e324f04	fd94795e	4	emma	HOLD	7	gafferongames
nova-tools	2836	469bcd388542e0e65dbf1e36b387392f86dbb2d1	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2849	1c4e26d39eae7d6595a00b77208633234d29429f	fd94795e	7	stella	HOLD	6	rowan-claude
nova-tools	2861	26809d3d06018cf9ef6bd072fcd931c7dc0e940d	fd94795e	5	emma	HOLD	4	rowan-claude
nova-tools	2879	fc15f98d207cff0249490fbc5ad780284b90c03d	fd94795e	5	emma	HOLD	7	rowan-claude
nova-tools	2888	fc61ac02e476e5472946104c96cc74ad74278f23	fd94795e	6	stella	APPROVE	10	gafferongames
nova-tools	2903	c56ee4b719fe7a59e252107c45cd38c7b525a334	fd94795e	5	stella	HOLD	8	rowan-claude
nova-tools	2911	93b903042a200394a9a13596e7aaa47e79df5534	fd94795e	7	stella	APPROVE	10	rowan-claude
nova-tools	2965	030dd535c2715dca39d659c1ecacaa73022b5a93	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	3051	ad3f1a8738ac853119824888bc390ea3f907fa72	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3060	67543f6b27e6f806ede5211f9162f3a3d78a1938	fd94795e	5	stella	APPROVE	8	rowan-claude
nova-tools	3079	8abcefd6e50f5ccf12e9a1026ebd26c4e6c9deac	fd94795e	5	stella	APPROVE	9	rowan-claude
nova-tools	3124	87293c06877ab53155b55806f1ea6c27b0a81b2e	fd94795e	4	stella	APPROVE	8	rowan-claude
nova-tools	3137	085eeec097c97ebc9ea9b68d9b26899bd603737f	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3204	c91cb63b081889aa1efa491843b85018c5fc90ef	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	3218	e932687fb8a5bcdebad45f639d2949f34508d69e	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3231	e8c978464c14dbf8d9d6ccd34048913a009126d6	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	3239	6a45f4321a2a4ce85d87d55e99ccd9479a9ca7c0	fd94795e	8	stella	APPROVE	9	rowan-claude
nova-tools	3247	b8c4cb00c8fd08911d02d198d433e3dc98947891	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3286	b2d830d36bef4d7d907b461e7a176c6009996d9d	fd94795e	7	stella	HOLD	7	rowan-claude
nova-tools	3304	f744f13c53dfccc1cda211942bc95e973c6ee055	fd94795e	6	stella	APPROVE	10	rowan-claude
nova-tools	3334	d9cfc215b5ee0a48e90eed9217c892f157378267	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	3347	03d69759924174b6b1479f9133d17eda5401bde1	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	3389	8c0c579fe7e81622fa7b83db9eacc404938c4b00	fd94795e	7	stella	APPROVE	10	rowan-claude
nova-tools	3421	34416b2388885226fd49dcbb37803c6f517628b0	fd94795e	1	stella	APPROVE	10	rowan-claude
nova-tools	1262	6cd4c3225d3dc7356edbac79f2d6f31dabba6123	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	1478	de066e383934ef1090e3bdda9adf890f10be334f	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	1693	b97db6e78007f7189eb97c48773c563f34bbee1b	fd94795e	7	stella	HOLD	7	rowan-claude
nova-tools	1870	a588c109588206dd2c111a77881130a57aa4318f	fd94795e	8	stella	HOLD	7	rowan-claude
nova-tools	1988	c5a509c74ecedf94b2c20a80db59f9fa0805c40f	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	2101	3f2d332b33206dc54ec362035ca3d2a879cca963	fd94795e	5	stella	APPROVE	8	gafferongames
nova-tools	2223	5462086b3c1effdaaa64168e42379a808729d592	fd94795e	2	stella	APPROVE	9	rowan-claude
nova-tools	2272	a621719615334cb621b6cbc32d0cb7e5eea81c4d	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	2469	5aed95ef6a88ed877972bc77d7d7b375c16e2bcf	fd94795e	6	stella	HOLD	5	gafferongames
nova-tools	2513	85361e4c580133647ab8aa37dfae01ee98de38aa	fd94795e	6	stella	APPROVE	9	gafferongames
nova-tools	2622	efa6c3906d101a9371b8f28a914ed50f4539311e	fd94795e	4	stella	APPROVE	9	rowan-claude
nova-tools	2705	46b0562df96da8f79b5f226f92ca14c6fcf79d3d	fd94795e	7	stella	APPROVE	8	gafferongames
nova-tools	2740	7d263de7274a08ec61c8134ba6e10fa62f939011	fd94795e	5	stella	HOLD	7	rowan-claude
nova-tools	2757	2a3e303f316ffd20014007d1771ef892d907d86f	fd94795e	6	stella	HOLD	6	rowan-claude
nova-tools	2768	3fff3cbb3f46aceed6c34413b42db3f13095a255	fd94795e	4	stella	APPROVE	9	rowan-claude
nova-tools	2783	c2fd7a824c46fa2330807f47a12a48cac29866a5	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2798	634cfa92e1d9569455d174437fbdd57962003134	fd94795e	8	stella	APPROVE	9	rowan-claude
nova-tools	2824	f56e50f287678847da14a9649a8e984c02e32685	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	2837	39e2bf6151301b387c5999a654efd408f987d8cd	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	2850	52ffff3f54ac30a633783c54df79ffad7e5a22bb	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	2863	8e694109352a34eecb57e5af2046b366fdd7a920	fd94795e	7	stella	HOLD	5	rowan-claude
nova-tools	2880	81d483e1eadbea14ff41100131d8f1a1e051a075	fd94795e	7	emma	HOLD	6	rowan-claude
nova-tools	2891	42481301ffbbc64726c03a360033f8b5e6815903	fd94795e	3	stella	APPROVE	8	rowan-claude
nova-tools	2904	408438eb082b9faea04104646ac81f262bbd1f81	fd94795e	5	stella	APPROVE	8	rowan-claude
nova-tools	2912	d44738cede46081f244f55c850f92724812f69cf	fd94795e	3	stella	HOLD	6	rowan-claude
nova-tools	2966	f320ddee6039f330d9f3994883ef94cc06ded400	fd94795e	4	stella	APPROVE	8	rowan-claude
nova-tools	3052	94e8d7c3bde695ff5cd1c7e143044fe35553d607	fd94795e	7	stella	HOLD	8	rowan-claude
nova-tools	3061	b50bdf21935555313b017a537a74fdad38c970f9	fd94795e	7	stella	HOLD	7	rowan-claude
nova-tools	3080	5a335f0f8387be2f897dc9ef88636eb1fe9fc04a	fd94795e	7	stella	APPROVE	9	rowan-claude
nova-tools	3125	5d094faa0932a2387bbda594c5e8959dd5f812ae	fd94795e	6	stella	APPROVE	9	rowan-claude
nova-tools	3138	6d07d98545593337253e1e218330ca0425ca7080	fd94795e	6	stella	APPROVE	8	gafferongames
nova-tools	3207	e8a9082dfebada715f430dd4251c198af4e78beb	fd94795e	4	stella	APPROVE	8	rowan-claude
nova-tools	3221	c2395e4d9be7ad31b1afc8d51c13180d7731821c	fd94795e	5	stella	APPROVE	8	rowan-claude
nova-tools	3232	d4c8417fc6a0399c939b4038b72e2d7fdd0d168f	fd94795e	7	stella	HOLD	5	rowan-claude
nova-tools	3240	a9904ffe1bb4ca7a1971a620aea12fa351f405f6	fd94795e	8	stella	APPROVE	10	rowan-claude
nova-tools	3249	d756a7313586d9ff470c36148f99dad741fb3e1e	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3287	990eac811a9029fc6a5999869fb2fd0fd0014551	fd94795e	3	stella	HOLD	6	rowan-claude
nova-tools	3305	fa0cf9050b791476682c324596af809bace56469	fd94795e	7	stella	APPROVE	8	rowan-claude
nova-tools	3335	804244bdd15dc1b5f3c71e671fd135edc3a67589	fd94795e	6	stella	APPROVE	8	rowan-claude
nova-tools	3365	2590d96b610d4a995c5148c04cfd928c2256e090	fd94795e	4	stella	HOLD	6	rowan-claude
nova-tools	3405	d97e6bd7d54f8f6dfa5bf1a94e0e4117c9d04d80	fd94795e	6	stella	APPROVE	10	rowan-claude
nova-tools	3472	1db79631baade42d8c141b19ee70d6473b997129	fd94795e	7	emma	APPROVE	10	rowan-claude
rowan-tools	180	70f828aeb82651319ac7456ebdc7c10e27a409f7	fd94795e	6	stella	APPROVE	9	rowan-claude
rowan-tools	191	9b1fd24d342c9b310a11ae0b66c3dc0ec95a6809	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	216	f501b4293cd8e7d3fdfce10492a80c7dabe2aa0f	fd94795e	4	stella	APPROVE	9	gafferongames
rowan-tools	246	5e112cc253eeb987d4b9cb669737463a52cf633d	fd94795e	1	stella	HOLD	6	rowan-claude
rowan-tools	260	de8431425788dc8f78b6337281e4cdf8327042ea	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	274	f2648f957446e0777e234ec32dfc6b4241664404	fd94795e	6	stella	HOLD	7	rowan-claude
rowan-tools	288	2c19348562ae6096a0973a72121a96cddd54e16c	fd94795e	6	emma	APPROVE	10	rowan-claude
rowan-tools	155	cb67fd3e3974f4967e9207e37c7519da0d3cadef	fd94795e	1	stella	APPROVE	8	rowan-claude
rowan-tools	181	4349546d0390a9276b8645ccfb8740bbcac58147	fd94795e	7	stella	APPROVE	9	rowan-claude
rowan-tools	195	e046a8e7fb500875a48addce29868cf535362025	fd94795e	6	stella	HOLD	6	rowan-claude
rowan-tools	217	c8f0af984c9e4fc9bdb6838a28d59a086cdfff5b	fd94795e	5	stella	APPROVE	9	rowan-claude
rowan-tools	248	98bd96ddce42d7133b1c3c1c18af2a79d542c5d8	fd94795e	5	stella	APPROVE	9	rowan-claude
rowan-tools	261	8399747e9c9e87e159133c007814afe7791784a6	fd94795e	1	stella	APPROVE	8	rowan-claude
rowan-tools	277	3c06f303207b0c3ecfa3eecd03aa3a322d3dfef7	fd94795e	7	stella	HOLD	7	rowan-claude
rowan-tools	290	5e8dc2275bc385926fbb172559834230a1838055	fd94795e	6	emma	APPROVE	10	rowan-claude
rowan-tools	159	48cf0715a92226e76e1a109821572af5c1ba7275	fd94795e	4	stella	APPROVE	10	rowan-claude
rowan-tools	182	b0080814943df0d2d1a9c8c68d5e0c4c52763f28	fd94795e	6	stella	APPROVE	9	rowan-claude
rowan-tools	197	c82704bbf35a9ef0cc4c2101bf4d16ceb61c7ab5	fd94795e	7	stella	HOLD	7	rowan-claude
rowan-tools	218	5a8b3e5a99c53d174c3baa211309225fd60412ad	fd94795e	6	stella	HOLD	6	rowan-claude
rowan-tools	249	36edfacc7b141953114c7aeae72f275d65a36e9d	fd94795e	1	stella	HOLD	6	rowan-claude
rowan-tools	265	0bfc906c76788da529d1d771284ad0b571261bfd	fd94795e	4	stella	APPROVE	8	gafferongames
rowan-tools	278	599dcb48f3e678f63f55eb7af836fd288476da5f	fd94795e	6	stella	HOLD	8	rowan-claude
rowan-tools	160	4bb9dc3447abd36ef14854e72e5d04b5111277d8	fd94795e	6	stella	HOLD	7	rowan-claude
rowan-tools	183	8324d6247366196cdff692f3117ddf7672638da4	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	198	b06add5fd44795e4536714f78bcf5cc22ecfd6c3	fd94795e	7	stella	APPROVE	9	rowan-claude
rowan-tools	219	81e176f5465e19954f48ed34569b9848d7debc42	fd94795e	6	stella	HOLD	7	rowan-claude
rowan-tools	252	9b7ce00aa0b97bc140b6097197279fbbfe16f4fd	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	267	b885429eeb9151e9db2f540713be4b4a80d84d2c	fd94795e	4	stella	APPROVE	8	rowan-claude
rowan-tools	279	59a5925c6618b5c393bb6c0a2bc5925fb6fe0a2b	fd94795e	4	stella	APPROVE	8	rowan-claude
rowan-tools	168	d49dd0ac906c6ab81fbe3360c0552bfba6f1acd0	fd94795e	5	stella	APPROVE	8	rowan-claude
rowan-tools	185	f1afb59ff640d2eae3d9864c72cbbf27200f38a9	fd94795e	3	stella	APPROVE	8	rowan-claude
rowan-tools	205	cb1f80b8ef7c608915b3f632c3d44e7749a8d5ab	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	220	56dd64ff648e652057cfbb28b1a2b72e19e01b9e	fd94795e	7	stella	HOLD	7	rowan-claude
rowan-tools	254	1401fdb47d3cb22de5eed1478ecebee5a81e1a06	fd94795e	6	stella	HOLD	6	rowan-claude
rowan-tools	268	8e7b5d170a1dd80fea689ea0c12a52d638f8b876	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	280	cbe211d6b4d5b74f11861c979bda8fef52a12b84	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	170	879b9a83c9011f57abfb66868e971c28246fa344	fd94795e	6	stella	HOLD	7	rowan-claude
rowan-tools	186	59d1eb1ce88cbdd5f718df85860037d4573525df	fd94795e	6	stella	APPROVE	9	rowan-claude
rowan-tools	206	54a33e99e0d797ee42d70ad7676394b501b20491	fd94795e	6	stella	APPROVE	9	rowan-claude
rowan-tools	222	c14703044785c1541a753efcf6af0daf4d4f43ab	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	255	1c4b882fc6b270b1e24dc0c40fc36ee0c41925a9	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	269	59b14db7240ab4df4be055c648d227ae15702f0b	fd94795e	7	stella	APPROVE	9	rowan-claude
rowan-tools	281	c69e0fade4e4b2cc0203eb17a108bcbf6a3b9fdd	fd94795e	1	stella	HOLD	7	rowan-claude
rowan-tools	173	081913acc651e120e9cde271a555d1ce394f3565	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	187	2af5097bc55b4a4a0fa83bcaa32ff08012c2ebd6	fd94795e	5	stella	APPROVE	9	rowan-claude
rowan-tools	211	66ce1936514edc54840dc43067737695e84877cb	fd94795e	1	stella	APPROVE	9	rowan-claude
rowan-tools	224	fd12b950dc82b91f37a972c4d715b26c405ee1f0	fd94795e	3	stella	APPROVE	8	rowan-claude
rowan-tools	256	13255a747f738a234bfda53a128742a402c33c1a	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	270	bd4bfabe91de807887de0951cdc5fdac116bd381	fd94795e	7	stella	APPROVE	8	rowan-claude
rowan-tools	282	c9f6a38d988ef098b6c641842aed2411ad0ec040	fd94795e	5	stella	HOLD	6	rowan-claude
rowan-tools	174	2eb24903169486a20167253d27e60df022c9a0a4	fd94795e	6	stella	HOLD	7	rowan-claude
rowan-tools	189	c50b6bb90aa67e96af2d8d716f5567a948b93fb3	fd94795e	1	stella	HOLD	7	gafferongames
rowan-tools	213	17bddce00957f8cb9d0102a1da39cd11052850f1	fd94795e	5	stella	HOLD	5	rowan-claude
rowan-tools	242	21f2eea162eb841ec04faa291fbcda3bd311cb76	fd94795e	6	stella	APPROVE	8	rowan-claude
rowan-tools	257	69c179b40a0bd2742fac6ca1faa08c0677d790f4	fd94795e	6	stella	HOLD	6	rowan-claude
rowan-tools	272	11dfcf0d64e4580c0abe05fd1107220b4de57c59	fd94795e	5	stella	APPROVE	9	rowan-claude
rowan-tools	287	9d96ad172d4279f5f24894cef5e9a82f78e899e3	fd94795e	6	emma	APPROVE	10	rowan-claude
nova-tools	1263	5e6e7fae7ef85fd99a2f1e1f086dd5cd3b791091	a2eaad4f	4	stella	HOLD	4	rowan-claude
nova-tools	1615	ff0e38781bca08cbe73a3bd69e48650885539a00	a2eaad4f	6	stella	APPROVE	8	rowan-claude
nova-tools	1912	a98e609254dde930b05871bccfc2b3866f2bd7a3	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	1990	9d93cb368a0aceb3f6e961a344223a7c817c0546	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	2125	449a545ced8a2c41cf26f3be8da1263eb8f22146	a2eaad4f	7	stella	APPROVE	8	gafferongames
nova-tools	2264	c4e084f83a0f1c958d707af9346e6cfa421ea927	a2eaad4f	5	stella	APPROVE	9	rowan-claude
nova-tools	2395	19c3e55f4aa2c6d8a680b8fc2ea5a96dcbeeae8e	a2eaad4f	4	stella	HOLD	7	rowan-claude
nova-tools	2471	9600187fe556f04f1a7bf86c7a8ca1801ebbfdb1	a2eaad4f	6	stella	APPROVE	8	gafferongames
nova-tools	2514	40d85ac7b835081300404a8a4137fc763dd9c672	a2eaad4f	5	stella	APPROVE	9	gafferongames
nova-tools	2624	20341dc19982260de89968ae3106f90f9f57a42b	a2eaad4f	6	stella	APPROVE	9	rowan-claude
nova-tools	2706	0453ff8febacb3348fc5e42df122615c9680a864	a2eaad4f	7	stella	APPROVE	9	gafferongames
nova-tools	2742	eb14618fb51b575d17b2b8727270404bf8798db8	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	2759	2b5cf649d65daee5c9e5c86ec4b88c2c72fe88c3	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	2769	1312f200d8b6e06c4f43dbb190afcacd7a51d407	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	2786	d3cf2099dd26ddb93758d994be0b7a35c94cf3b4	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	2804	5c22281227787713632a1cd01f90ba9a2be61277	a2eaad4f	7	stella	APPROVE	10	rowan-claude
nova-tools	2827	3613781fa9db3fd522e92e69bc85819514cdb3d4	a2eaad4f	8	stella	APPROVE	8	rowan-claude
nova-tools	2839	5addae441affc6705dad8c51996141a69de95aa6	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	2853	60b49b7278957240561df842fafab0f3510c6136	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	2867	4cb73e5850b6e9aa49e147e22f1af2e46f74404c	a2eaad4f	5	stella	APPROVE	9	rowan-claude
nova-tools	2881	ce87a65745fcb718a184a16124b9a368329c0ddd	a2eaad4f	7	emma	HOLD	8	rowan-claude
nova-tools	2896	a8485e57b0721ff02703eff3276b41e255626102	a2eaad4f	6	stella	APPROVE	9	rowan-claude
nova-tools	2905	081a597f1ba93005e724a571c50f97a5c678a2bb	a2eaad4f	7	stella	HOLD	7	rowan-claude
nova-tools	2913	b3f9f7e15e73fd98e8c0385ee7c15d3e08c12816	a2eaad4f	7	stella	HOLD	8	rowan-claude
nova-tools	2967	edbed1e19e6ab24794b1e62ac92178dc9cc79997	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	3053	6896a8e86e3161e8041394706334798b3630aa68	a2eaad4f	6	stella	HOLD	6	rowan-claude
nova-tools	3064	1c76c015a5a07c3a9f3e5c448750f0f299fe126b	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	3114	f3553847137b09735d089ccf25e92c2d8b992994	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	3126	c52dd4b75763ccd871b54268ef485ac9d9b00fdd	a2eaad4f	7	stella	APPROVE	8	gafferongames
nova-tools	3162	153403336c218ac259098ceabb6e3fcb1cd94ea2	a2eaad4f	6	stella	APPROVE	9	rowan-claude
nova-tools	3208	1e98def866be317c59fa81e359ae5d5e59121961	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	3222	65034273d2e8a7e249ecdc13cfc76047e27bda85	a2eaad4f	7	stella	HOLD	7	rowan-claude
nova-tools	3233	e5604fc62c2ba4de5b8db2bf5ce3f72015f85e68	a2eaad4f	6	stella	HOLD	7	rowan-claude
nova-tools	3241	a40481cf5709cce31d7368820dd28690528e32b7	a2eaad4f	7	stella	HOLD	6	rowan-claude
nova-tools	3250	deb13261ae093a633009cbefe06890fb5147e960	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	3292	435dd93d5d23f66f16975735795d9916b98bd969	a2eaad4f	6	stella	APPROVE	10	rowan-claude
nova-tools	3306	c94680b83cf212ab7a1083d7e458ceab2be01ee7	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	3336	2fff5cb16c0b2c9f087436d549496d0bf65f185b	a2eaad4f	7	stella	APPROVE	8	rowan-claude
nova-tools	3367	f33c57764cadcb7381f66d97e2f333bc6bfe8047	a2eaad4f	6	stella	APPROVE	9	rowan-claude
nova-tools	3406	ecaf321f83c5e10dd9fa2690c97afa50443b9a75	a2eaad4f	7	emma	APPROVE	10	rowan-claude
nova-tools	3406	ecaf321f83c5e10dd9fa2690c97afa50443b9a75	a2eaad4f	7	stella	HOLD	5	rowan-claude
nova-tools	3477	9709eb9f2353fa85dbdecd9b1d1b1b2c17da8e05	a2eaad4f	7	emma	HOLD	7	rowan-claude
nova-tools	242	98348858408b60a5b578d945527fadda84cf5b6b	a2eaad4f	5	stella	HOLD	6	rowan-claude
nova-tools	1388	9a764c59171838d9b6b252238669bfa5c9843d18	a2eaad4f	5	stella	APPROVE	8	rowan-claude
nova-tools	1630	6613137a4c5040d7a430f38cf7709c00771817d0	a2eaad4f	7	stella	HOLD	5	rowan-claude
nova-tools	1704	ced32c10c0317432bc35533a7b631e118f14ce68	a2eaad4f	6	stella	APPROVE	8	rowan-claude
nova-tools	1913	23b8514baac68c8c70bd29d887c4cd0d309393ea	a2eaad4f	7	stella	HOLD	6	rowan-claude
nova-tools	2044	75c450ef4e2fc0415a001509acbdb224659a932d	a2eaad4f	6	stella	HOLD	6	rowan-claude
nova-tools	2126	79464c1ab659fa27b8c60ba39766cb18d788b911	a2eaad4f	7	stella	APPROVE	10	gafferongames
nova-tools	2265	6c2f4cf67309a4f9498250746a186109b11935fa	a2eaad4f	4	stella	APPROVE	9	rowan-claude
nova-tools	2396	6e398d539880309ea6fe28b0d999b244555acb5a	a2eaad4f	2	stella	HOLD	5	rowan-claude
nova-tools	2477	e9551c0794c2adbda5e28febd8198e9437905163	a2eaad4f	7	stella	APPROVE	10	gafferongames
nova-tools	2519	ace5d6ebef7de7c56625df9c95932a9a48431413	a2eaad4f	7	stella	HOLD	6	rowan-claude
nova-tools	2628	fbfd591194d8200f7c775fb43f622ae1877d846e	a2eaad4f	7	stella	APPROVE	9	rowan-claude
nova-tools	2707	530f2cda0755c6328849af3a31cbbf772cf5d756	a2eaad4f	7	stella	APPROVE	9	gafferongames
