repo	pr	head	prompt8	jev_score	friend	verdict	friend_score	author
nova-tools	100067	51583c2e93a70d34292f9035e1c317d76103e411	ok	7	friend	HOLD	7	author
nova-tools	100056	4a70d71d300e6601cb5d93b6f4b1c46e8044affc	ok	7	friend	HOLD	7	author
nova-tools	100057	f57e0d860e0c20dcd10b24c5a28df7c39a1377cd	ok	7	friend	HOLD	7	author
nova-tools	100074	188abe5b5d80866de363b1f2578ed5d812e131f3	ok	4	friend	HOLD	4	author
nova-tools	100058	a871704cf8e9ca4f238ed0426aaae9f64c2d5da6	ok	4	friend	HOLD	4	author
nova-tools	100059	26eeeba400c6ca8f3fdd79b0352e7f47d2d78063	ok	4	friend	HOLD	4	author
nova-tools	100076	131f11fa49defcfed65798ea432830a635f41625	ok	7	friend	HOLD	7	author
nova-tools	100060	006d88ee7b888795950fa7d8c21dcaf68974ca9a	ok	7	friend	HOLD	7	author
nova-tools	100062	8be87ab5678c93511b4edc92266123db5a0fb46c	ok	7	friend	HOLD	7	author
nova-tools	100077	04604ec3daee67e711601ad189006b65341af299	ok	6	friend	HOLD	6	author
nova-tools	100063	3bb1ed0114cfd85df07b1a6f47792c74f77b8845	ok	6	friend	HOLD	6	author
nova-tools	100065	a92417e61bf718f2c21d7f07ee29e627ae384b33	ok	6	friend	HOLD	6	author
nova-tools	100079	21c63bf4848048f453aa5e012e00d5c2a93b70e3	ok	10	friend	APPROVE	10	author
nova-tools	100066	92d295e12810958db44c3ee73fa69bc44098bc2e	ok	10	friend	APPROVE	10	author
nova-tools	100068	9c67d5986b2a885acb04706aa1f0d9eaee218390	ok	10	friend	APPROVE	10	author
nova-tools	100082	0f5c9dc97728e91407f2a21a996c5b02c58202cd	ok	10	friend	APPROVE	10	author
nova-tools	100069	f11c0e00adf3f084eb8f608f62e8ecc9217cf5ed	ok	10	friend	APPROVE	10	author
nova-tools	100070	cae24a4b352d3cdc68a6d4ba7bfc8fcb91d6f534	ok	10	friend	APPROVE	10	author
nova-tools	100087	037d78ec5db92f89bbb009f010a4778655601bd0	ok	8	friend	APPROVE	8	author
nova-tools	100071	27d22fcaf9a255039393b8e3092d691736abd45a	ok	8	friend	APPROVE	8	author
nova-tools	100072	f81d5d1768f67dbe6e9801e74ed1ee7c5ea69812	ok	8	friend	APPROVE	8	author
nova-tools	100093	bfc471dab4bee310b21e43e9a51a556d35d387fb	ok	6	friend	HOLD	6	author
nova-tools	100073	fe2321dad5b1f2a4401e22aadd8fced03e990022	ok	6	friend	HOLD	6	author
nova-tools	100075	a4319a3edca065f8bdb6a3501fb43ebd3cca2d87	ok	6	friend	HOLD	6	author
nova-tools	100096	288c314ecfa699d94bc1b77f934ba0856c86b584	ok	9	friend	APPROVE	9	author
nova-tools	100078	10989d186f486c0fc9dea6a147ebac65ed81d87e	ok	9	friend	APPROVE	9	author
nova-tools	100080	a2e34c0900a36353ee488e74c153b329fe9f0385	ok	9	friend	APPROVE	9	author
nova-tools	100101	8a287c6745ede93fc5634c51a7b67fdf7dbb8890	ok	6	friend	HOLD	6	author
nova-tools	100081	3cb8215a0d478969c60d3a8bed546a61c7b25c70	ok	6	friend	HOLD	6	author
nova-tools	100083	6c04f65dcc2bbec81d4aa02b9df98a66ce6c9d99	ok	6	friend	HOLD	6	author
nova-tools	100102	941d48005591c1fae861e2b3433908beed45db45	ok	10	friend	APPROVE	10	author
nova-tools	100084	b20ccba686df5df40be7e64d5748ad899d235889	ok	10	friend	APPROVE	10	author
nova-tools	100085	88a146b98177eb7d31254faa109e252aa15e4a0d	ok	10	friend	APPROVE	10	author
nova-tools	100105	35286656529b9a1ed04cfa0128d26c840db819af	ok	9	friend	APPROVE	9	author
nova-tools	100086	a7f896bb33fa41dac29eeb5c57a20a1dd367f9e5	ok	9	friend	APPROVE	9	author
nova-tools	100088	41cf0473dc8b6c18c837317437d9439fd43b40d9	ok	9	friend	APPROVE	9	author
nova-tools	100107	7829355537eae268a17667c199e7c7662d3391f7	ok	7	friend	HOLD	7	author
nova-tools	100089	c9f8e5ef4fcda46db8261e230fbe9b2d0cd51730	ok	7	friend	HOLD	7	author
nova-tools	100090	b6132786ff33f41610bbdb872fe2b90e8a2c5842	ok	7	friend	HOLD	7	author
nova-tools	100110	a2a16b6e08006f94ceaebdca935238c18791b877	ok	4	friend	HOLD	4	author
nova-tools	100091	66919967561ff7455d87a4edbbcfa36d53cd52dd	ok	4	friend	HOLD	4	author
nova-tools	100092	dc51a271242ec31700e4ab632251351613d7de37	ok	4	friend	HOLD	4	author
nova-tools	100115	1a95625b6c54c8abb3e4c34b06d9b8cfeb6328d0	ok	6	friend	HOLD	6	author
nova-tools	100094	a0318db60ac461823adeb23c4aba8ff737b26fd1	ok	6	friend	HOLD	6	author
nova-tools	100095	78a2708bc6502cf1d0b628082f8af61dc9ff6e8a	ok	6	friend	HOLD	6	author
nova-tools	100117	daf33fbe089a01932239295a057dfb00e2dbe4b6	ok	6	friend	HOLD	6	author
nova-tools	100097	9d46e757499a0182103101aeec4f6fc25bf3ce99	ok	6	friend	HOLD	6	author
nova-tools	100098	4be8f122a46eac4293fef2d37ef1d41e9b0f36a8	ok	6	friend	HOLD	6	author
nova-tools	100119	d621da41ac58183d5c08459d8fe0b434775c7b82	ok	7	friend	HOLD	7	author
nova-tools	100099	55f5dc4015b8c43b5e757b1fa8f301e34065e831	ok	7	friend	HOLD	7	author
nova-tools	100100	4601e1f993038db7e077c4c5efdc67ba661b7821	ok	7	friend	HOLD	7	author
nova-tools	100123	775b444fcec74fac8f1edea4d6ebbb83a720c679	ok	7	friend	HOLD	7	author
nova-tools	100103	35966ed436bb9d0f26611a43ca21b82034e01b53	ok	7	friend	HOLD	7	author
nova-tools	100104	813a3b4b7a558195530f3eb5942b5f8195df7526	ok	7	friend	HOLD	7	author
nova-tools	100133	d5a7e059572f9f1c7e1a6ae5f23ba112e5c502f6	ok	7	friend	HOLD	7	author
nova-tools	100106	675ace980c36995e86c715a272ab96890f098c5b	ok	7	friend	HOLD	7	author
nova-tools	100108	d5c87110cebc383a826364769047042e777da5e8	ok	7	friend	HOLD	7	author
nova-tools	100136	3f4a4a754439fd28af24cfa2724ab7472453f4a1	ok	6	friend	HOLD	6	author
nova-tools	100109	929aae3d1566fb30fbbe5a2967d6e18f637c2b07	ok	6	friend	HOLD	6	author
nova-tools	100111	74a3096d8288b7160e83906e4a383e68e88fb07c	ok	6	friend	HOLD	6	author
nova-tools	100138	96818d737f961a0418db228387150f8d97bebede	ok	6	friend	HOLD	6	author
nova-tools	100112	7c1923f1664865c9f6a43b598c3d39b43dd4d5eb	ok	6	friend	HOLD	6	author
nova-tools	100113	30ddec81ed7c5fad7083c37b58267839b635b2c5	ok	6	friend	HOLD	6	author
nova-tools	100139	26d8ee15f86f9e717d5705fc20e8f9a8dfb8b3e5	ok	10	friend	APPROVE	10	author
nova-tools	100114	1c101c0598831ccd8a206b0fb0ac21f675ad8c0e	ok	10	friend	APPROVE	10	author
nova-tools	100116	b8e778d26a9edae8b4fbbbf652eafbd354857ea5	ok	10	friend	APPROVE	10	author
nova-tools	100140	c528e6b95f867e5c6f21fa5c83c0fd879f1251b4	ok	7	friend	HOLD	7	author
nova-tools	100118	0db7732720b15e50b5083281430aa472e5df9d07	ok	7	friend	HOLD	7	author
nova-tools	100120	9a289ed7822810799aff401edefc3a46fc880a4f	ok	7	friend	HOLD	7	author
nova-tools	100149	77336d364e911a0f66d29d23e5331472a95a69f7	ok	7	friend	HOLD	7	author
nova-tools	100121	448ccc5af5da2684b2e21f07676be634fe0ef7eb	ok	7	friend	HOLD	7	author
nova-tools	100122	5374a14541fb572aedd0f75babc16bd9c541914c	ok	7	friend	HOLD	7	author
nova-tools	100153	35b32e7e8cb15cad3fbc24d6396817e68a1778bb	ok	6	friend	HOLD	6	author
nova-tools	100124	13f478c05fa0ee3dd7aa86ad38b790b09718e8f1	ok	6	friend	HOLD	6	author
nova-tools	100125	b54171904eaec9144ff192e5e09cd69e7432bf21	ok	6	friend	HOLD	6	author
nova-tools	100154	3a009075309f3c1cd754a31afb168ef764404f33	ok	7	friend	HOLD	7	author
nova-tools	100126	d7de6a56d0acfa09b96d73aed3808bf04bd2db4d	ok	7	friend	HOLD	7	author
nova-tools	100127	794043d12e13db58e3021e5ed113ba7549e13c47	ok	7	friend	HOLD	7	author
nova-tools	100165	e220d455b75453ee5b2c3e160f3d807a24273abd	ok	9	friend	APPROVE	9	author
nova-tools	100128	e153b2890b4a7efc2cfde525a3af8aafb2a646b7	ok	9	friend	APPROVE	9	author
nova-tools	100129	6f9bbbef9bdec4277e8b77d8bf28ea14f95198ee	ok	9	friend	APPROVE	9	author
nova-tools	100167	526b86bf1438e602752bcdbab1673a591cd18c8f	ok	7	friend	HOLD	7	author
nova-tools	100130	28a12e00611ec53163266498397943c2ac6be0b9	ok	7	friend	HOLD	7	author
nova-tools	100131	a1c7b8d6a806059da6696e10982a3fc9b86f91cb	ok	7	friend	HOLD	7	author
nova-tools	100168	0aa3abe7342b9811a35f3974c399fd2e2f594c4c	ok	10	friend	APPROVE	10	author
nova-tools	100132	8a46e51279cf8005af8c21b072db0ee4b592dce8	ok	10	friend	APPROVE	10	author
nova-tools	100134	1e6a998f0650306cb5b59a3587980138fcc5fcc1	ok	10	friend	APPROVE	10	author
nova-tools	100169	35ab087348d6e05f326fdf948f2a525ebaca7ae8	ok	8	friend	APPROVE	8	author
nova-tools	100135	345ceca7d35ae8753ace2c9ebee063bbf4c2bfef	ok	8	friend	APPROVE	8	author
nova-tools	100137	bcff68bf5bbc09de0220f115ac2f5a88d970cac7	ok	8	friend	APPROVE	8	author
nova-tools	100170	f79d1d64a0bf5340798e4ef92b07f8f192030967	ok	10	friend	APPROVE	10	author
nova-tools	100141	81ed27005f275c82c1855925841b96c8615e00e3	ok	10	friend	APPROVE	10	author
nova-tools	100142	79563ff0d995fa6154e540605caeb05d2f93feff	ok	10	friend	APPROVE	10	author
nova-tools	100172	17e230f194dec0a0ea3c4eb494e39cf36f260e3f	ok	7	friend	HOLD	7	author
nova-tools	100143	05fee80c70b2307f93c2316e754cfa5ce8eb4d8e	ok	7	friend	HOLD	7	author
nova-tools	100144	984e99ff0d3c99643f6eb9f64239bd3f4e3c6f1c	ok	7	friend	HOLD	7	author
nova-tools	100174	ea5459a2da4611c6141689cbae338a3181df68e8	ok	7	friend	HOLD	7	author
nova-tools	100145	701458bfd8c8d3c5a2ee3abe991111d53f9f780c	ok	7	friend	HOLD	7	author
nova-tools	100146	e7c4656ce293aec603ea3af1f57dadc4f6875c86	ok	7	friend	HOLD	7	author
nova-tools	100175	e0409b9e0f6b2b7de412b6d9da079e4ca0ae9dfb	ok	7	friend	HOLD	7	author
nova-tools	100147	6f2d18e6f32bd133783759c339213ad729429adf	ok	7	friend	HOLD	7	author
nova-tools	100148	5d9ef206ffd0d7894023803ec46d72b6f6acc868	ok	7	friend	HOLD	7	author
nova-tools	100176	b3e7c0926c6bb92a3956cdddd385626c196794e1	ok	10	friend	APPROVE	10	author
nova-tools	100150	5deddf680fab2e70b2230f82b49478a5d1ade6ed	ok	10	friend	APPROVE	10	author
nova-tools	100151	d6056ee6942fe94729ad8622fbab14eab3f72854	ok	10	friend	APPROVE	10	author
nova-tools	100177	c4654cc721a644d80172040bc9ef751d60bcaab8	ok	8	friend	APPROVE	8	author
nova-tools	100152	a80db64fd4f6cab2f6060bbb29ce5794ab3356d0	ok	8	friend	APPROVE	8	author
nova-tools	100155	db358e78ea03738ae0b173cad92260a1cfeba883	ok	8	friend	APPROVE	8	author
nova-tools	100180	2326a0fc9636e1bd6fc797e45778ddccb6d27da2	ok	7	friend	HOLD	7	author
nova-tools	100156	8204ad34d246cf798a4d33adeb2fde355c27ccf8	ok	7	friend	HOLD	7	author
nova-tools	100157	e90e71b94a64b4b449ac1fd066cb464b579bf81e	ok	7	friend	HOLD	7	author
nova-tools	100182	5e135004678c6647104ce1c04ae0027fc897f303	ok	9	friend	APPROVE	9	author
nova-tools	100158	96b2008082aefda628a11b24ade7fa3623a1fd59	ok	9	friend	APPROVE	9	author
nova-tools	100159	29a9902a19d796c8d18f39773aa0f97d3d909c58	ok	9	friend	APPROVE	9	author
nova-tools	100185	98878978a61559c033c91fe985c1ce626984399b	ok	6	friend	HOLD	6	author
nova-tools	100160	6c6f6ad86f5858e1c3b70cc0c8e8ddd712468348	ok	6	friend	HOLD	6	author
nova-tools	100161	5b9b69bcd9f7dff9737fa4daf96290af5bee80ea	ok	6	friend	HOLD	6	author
nova-tools	100186	dcf831126e31a291d9d1a5bbb8ca7aecc325a88d	ok	5	friend	HOLD	5	author
nova-tools	100162	0886cbb92b71ab923089c6ec9c78ac4c8184220c	ok	5	friend	HOLD	5	author
nova-tools	100163	4cb6b3cf497c6e80f6010f8108c38466a9ced19b	ok	5	friend	HOLD	5	author
nova-tools	100189	4b660237b9a92724b51b6df40e36e135a66c24bf	ok	10	friend	APPROVE	10	author
nova-tools	100164	5b953d4cdb46b5fcd0f2ce5fcd074353c7ddb3f8	ok	10	friend	APPROVE	10	author
nova-tools	100166	7cc212d65421b378beb6a5eeafdcdb488cbf8faf	ok	10	friend	APPROVE	10	author
nova-tools	100190	fd5ecbefea198059335f853a1c290c590ac2150d	ok	10	friend	APPROVE	10	author
nova-tools	100171	394ee9ceb59bd17bc89cba6a2aa71732f575db6e	ok	10	friend	APPROVE	10	author
nova-tools	100173	445768cbc6f0c70b7bba6b618f3fdfcd0403448e	ok	10	friend	APPROVE	10	author
nova-tools	100193	c18237748b87f71da5d4aecec454d4aa60dd95f1	ok	7	friend	HOLD	7	author
nova-tools	100178	38e7413afb4ff330a01877e72e1961598856634b	ok	7	friend	HOLD	7	author
nova-tools	100179	3591f9ca60f6d3c49ea22ddd7c75cb37609eb47f	ok	7	friend	HOLD	7	author
nova-tools	100200	b7c125e801d26b62a5ceca00179f82788a7ac7c4	ok	3	friend	HOLD	3	author
nova-tools	100181	bc1a04221fb4180aa560a0ece8f451a4bd50036e	ok	3	friend	HOLD	3	author
nova-tools	100183	2a8d39b48a484f3e5730617790651b93c468deff	ok	3	friend	HOLD	3	author
nova-tools	100206	619f8cdd862805b88bc4944e2f4e4d029866cf12	ok	10	friend	APPROVE	10	author
nova-tools	100184	c162f8cbb5e4d6e1c9e3c89f2b55313fb630558f	ok	10	friend	APPROVE	10	author
nova-tools	100187	ec3b12545664e1a85d7586849a8d86a6d3df9a55	ok	10	friend	APPROVE	10	author
nova-tools	100208	d5d3ee3cfefb1259f904eb9a5781855983672498	ok	8	friend	APPROVE	8	author
nova-tools	100188	23e3a7c53fbf95224e5edec30f9c302317daa6d0	ok	8	friend	APPROVE	8	author
nova-tools	100191	9c91a440f1857b54a2facd9c02e33c3a03cf3181	ok	8	friend	APPROVE	8	author
nova-tools	100003	f21d1e2805230e89c413a93ea9b246da878a847e	exemplar	9	friend	APPROVE	9	author
nova-tools	100001	66eafce88f4193989c11197e15d548786eaac5df	exemplar	9	friend	APPROVE	9	author
nova-tools	100002	1748b719c8374a73ff10d8da0f95745164db28e5	exemplar	9	friend	APPROVE	9	author
nova-tools	100004	0c1516d4373e2b03e7ede13e66ec738367e7970c	exemplar	4	friend	HOLD	4	author
nova-tools	100006	44cd9fadb94525dad3005acd98ff08ea49f580d8	exemplar	4	friend	HOLD	4	author
nova-tools	100008	84d974445dee65c5bde3fedbd3ffd445829c2a7d	exemplar	4	friend	HOLD	4	author
nova-tools	100005	b4db53fd7fb2479106a072c5ba4b36c878984cf2	exemplar	7	friend	HOLD	7	author
nova-tools	100010	9124cb7f878af48afff9859efcb3320c59b4f013	exemplar	7	friend	HOLD	7	author
nova-tools	100011	8e8fbc8b748cc30fbaebbcee0404395f6da297a4	exemplar	7	friend	HOLD	7	author
nova-tools	100007	2c81c96f270950196e177465a74bba7b09fa5398	exemplar	9	friend	APPROVE	9	author
nova-tools	100013	f9a7d6d194060abbcb39ff909798019ebb0a08d0	exemplar	9	friend	APPROVE	9	author
nova-tools	100014	5037ffec4488e3ac3113cfae9a28bf2b441a1f1a	exemplar	9	friend	APPROVE	9	author
nova-tools	100009	89fd701050dad2430d28cdaa4f16e2e12c975b55	exemplar	7	friend	HOLD	7	author
nova-tools	100016	3a75113d7c2cd4daac8b89cbd2f5829cbf8ef780	exemplar	7	friend	HOLD	7	author
nova-tools	100018	e2dd7145aa76d138b2b598d8a99818b43fcf90d8	exemplar	7	friend	HOLD	7	author
nova-tools	100012	6c6becb63e08bffc6891cd805a29ac7d57309fb3	exemplar	6	friend	HOLD	6	author
nova-tools	100019	f99c813c8679ba61ce3f199d934fb7f2f2bb2849	exemplar	6	friend	HOLD	6	author
nova-tools	100020	c068241545e18295acb2a0d4ecafe0db062af2f2	exemplar	6	friend	HOLD	6	author
nova-tools	100015	1568b826f2ed242a84e2518a4d5a2d67cd823153	exemplar	8	friend	APPROVE	8	author
nova-tools	100022	b8c06e4a8168ede86fcf689a91daaad919cd51eb	exemplar	8	friend	APPROVE	8	author
nova-tools	100024	1b45f382e31ae1ccfe62e50bab102611184d0dc7	exemplar	8	friend	APPROVE	8	author
nova-tools	100017	116ffee48841c79b805641d7c801106339cb3451	exemplar	6	friend	HOLD	6	author
nova-tools	100025	4cbe20f4ad2ec5168e72908c1aa8c12a0f775f66	exemplar	6	friend	HOLD	6	author
nova-tools	100026	08b90e1c7e4ead4ae46c6e984d6f6af90b3dcf7c	exemplar	6	friend	HOLD	6	author
nova-tools	100021	06bce8e2a6de6dffcf8d635d8b9a3cbfaf8cb457	exemplar	9	friend	APPROVE	9	author
nova-tools	100027	82af8bce7c45e7130ba2fc995cd47d8a26eda1f3	exemplar	9	friend	APPROVE	9	author
nova-tools	100028	17de7a15be655c0180a0c7ebfe40ad383bf17619	exemplar	9	friend	APPROVE	9	author
nova-tools	100023	b8b4f952502d72a31e5049e0b6753615a1a526f6	exemplar	7	friend	HOLD	7	author
nova-tools	100029	9e85e03d19f06177a457c7e2706530e747f8a10c	exemplar	7	friend	HOLD	7	author
nova-tools	100030	71cc5d831bfb1be62ee4cbe702b9317af6cc1b84	exemplar	7	friend	HOLD	7	author
nova-tools	100032	ce4011ae79628b508565e47ebf30f4abcd48ed51	exemplar	4	friend	HOLD	4	author
nova-tools	100031	5613059800031dc86d4f58499133026228da3cec	exemplar	4	friend	HOLD	4	author
nova-tools	100033	1d6541c7aee04df41346a869341faa919c23a62a	exemplar	4	friend	HOLD	4	author
nova-tools	100034	2f56127631235fe8af1299b1236f66d0380b103d	exemplar	9	friend	APPROVE	9	author
nova-tools	100035	fc836c54d1e91fc7ceccc9b2260890d1eb841cd2	exemplar	9	friend	APPROVE	9	author
nova-tools	100037	7d7ca03175a80f97ba06e32c55503307c25b1285	exemplar	9	friend	APPROVE	9	author
nova-tools	100036	6723b4477329ef73576b286152f45fbfcb84ebe5	exemplar	6	friend	HOLD	6	author
nova-tools	100038	1e1f5e9795ecd60739a9dd2c933cebd4b1c6425b	exemplar	6	friend	HOLD	6	author
nova-tools	100039	d7b79ea4fa118e76c3dac2f9244682c383286690	exemplar	6	friend	HOLD	6	author
nova-tools	100044	6d7343ae4dd037af8cfc53389678fefe355850e4	exemplar	5	friend	HOLD	5	author
nova-tools	100040	77b365ddc3764c28696b4f0b2721dc0bbcad9c3c	exemplar	5	friend	HOLD	5	author
nova-tools	100041	75e364b4654cc600579c3f99bdb35c2c02b8240e	exemplar	5	friend	HOLD	5	author
nova-tools	100047	5d7a020fadc9ff3cc84504ee54381f58c80da369	exemplar	7	friend	HOLD	7	author
nova-tools	100042	2d648db9da238b812b59f7cb2806534360577d83	exemplar	7	friend	HOLD	7	author
nova-tools	100043	96a69fb28c0edf3df6d4a0afeba8332031be5b19	exemplar	7	friend	HOLD	7	author
nova-tools	100048	0cad069d12967e19e4291059664408012477d0f6	exemplar	8	friend	APPROVE	8	author
nova-tools	100045	a0b206cbab1ae64e50a1a09f5e87569771aa80f3	exemplar	8	friend	APPROVE	8	author
nova-tools	100046	d07e6d90587493521a7fc607201f98200ffe2565	exemplar	8	friend	APPROVE	8	author
nova-tools	100052	9efb68c5818677571d2fe53ff483f3db601ac4e9	exemplar	4	friend	HOLD	4	author
nova-tools	100049	e99ed139366fca27e18fa0bb6df42d05077891fd	exemplar	4	friend	HOLD	4	author
nova-tools	100050	abf01a47b97459c99bbca20922bd815014a3a64b	exemplar	4	friend	HOLD	4	author
nova-tools	100061	1c3580cfa836419ce5ef3ec92237328efb8308b3	exemplar	9	friend	APPROVE	9	author
nova-tools	100051	15f133a24771240719db18e64886d5eb591bed4d	exemplar	9	friend	APPROVE	9	author
nova-tools	100053	baba8b3559b12a1e649212f0c3b14e77d4aeaa67	exemplar	9	friend	APPROVE	9	author
nova-tools	100064	918344f4db687758865d2ad8c62b0ec32767208b	exemplar	6	friend	HOLD	6	author
nova-tools	100054	89958036363e4a700f38f3ac66967b552f706d56	exemplar	6	friend	HOLD	6	author
nova-tools	100055	b8d93921ce8161213a2860f636a9730d94a924c0	exemplar	6	friend	HOLD	6	author
nova-tools	100067	51583c2e93a70d34292f9035e1c317d76103e411	exemplar	7	friend	HOLD	7	author
nova-tools	100056	4a70d71d300e6601cb5d93b6f4b1c46e8044affc	exemplar	7	friend	HOLD	7	author
nova-tools	100057	f57e0d860e0c20dcd10b24c5a28df7c39a1377cd	exemplar	7	friend	HOLD	7	author
nova-tools	100074	188abe5b5d80866de363b1f2578ed5d812e131f3	exemplar	4	friend	HOLD	4	author
nova-tools	100058	a871704cf8e9ca4f238ed0426aaae9f64c2d5da6	exemplar	4	friend	HOLD	4	author
nova-tools	100059	26eeeba400c6ca8f3fdd79b0352e7f47d2d78063	exemplar	4	friend	HOLD	4	author
nova-tools	100076	131f11fa49defcfed65798ea432830a635f41625	exemplar	7	friend	HOLD	7	author
nova-tools	100060	006d88ee7b888795950fa7d8c21dcaf68974ca9a	exemplar	7	friend	HOLD	7	author
nova-tools	100062	8be87ab5678c93511b4edc92266123db5a0fb46c	exemplar	7	friend	HOLD	7	author
nova-tools	100077	04604ec3daee67e711601ad189006b65341af299	exemplar	6	friend	HOLD	6	author
nova-tools	100063	3bb1ed0114cfd85df07b1a6f47792c74f77b8845	exemplar	6	friend	HOLD	6	author
nova-tools	100065	a92417e61bf718f2c21d7f07ee29e627ae384b33	exemplar	6	friend	HOLD	6	author
nova-tools	100079	21c63bf4848048f453aa5e012e00d5c2a93b70e3	exemplar	10	friend	APPROVE	10	author
nova-tools	100066	92d295e12810958db44c3ee73fa69bc44098bc2e	exemplar	10	friend	APPROVE	10	author
nova-tools	100068	9c67d5986b2a885acb04706aa1f0d9eaee218390	exemplar	10	friend	APPROVE	10	author
nova-tools	100082	0f5c9dc97728e91407f2a21a996c5b02c58202cd	exemplar	10	friend	APPROVE	10	author
nova-tools	100069	f11c0e00adf3f084eb8f608f62e8ecc9217cf5ed	exemplar	10	friend	APPROVE	10	author
nova-tools	100070	cae24a4b352d3cdc68a6d4ba7bfc8fcb91d6f534	exemplar	10	friend	APPROVE	10	author
nova-tools	100087	037d78ec5db92f89bbb009f010a4778655601bd0	exemplar	8	friend	APPROVE	8	author
nova-tools	100071	27d22fcaf9a255039393b8e3092d691736abd45a	exemplar	8	friend	APPROVE	8	author
nova-tools	100072	f81d5d1768f67dbe6e9801e74ed1ee7c5ea69812	exemplar	8	friend	APPROVE	8	author
nova-tools	100093	bfc471dab4bee310b21e43e9a51a556d35d387fb	exemplar	6	friend	HOLD	6	author
nova-tools	100073	fe2321dad5b1f2a4401e22aadd8fced03e990022	exemplar	6	friend	HOLD	6	author
nova-tools	100075	a4319a3edca065f8bdb6a3501fb43ebd3cca2d87	exemplar	6	friend	HOLD	6	author
nova-tools	100096	288c314ecfa699d94bc1b77f934ba0856c86b584	exemplar	9	friend	APPROVE	9	author
nova-tools	100078	10989d186f486c0fc9dea6a147ebac65ed81d87e	exemplar	9	friend	APPROVE	9	author
nova-tools	100080	a2e34c0900a36353ee488e74c153b329fe9f0385	exemplar	9	friend	APPROVE	9	author
nova-tools	100101	8a287c6745ede93fc5634c51a7b67fdf7dbb8890	exemplar	6	friend	HOLD	6	author
nova-tools	100081	3cb8215a0d478969c60d3a8bed546a61c7b25c70	exemplar	6	friend	HOLD	6	author
nova-tools	100083	6c04f65dcc2bbec81d4aa02b9df98a66ce6c9d99	exemplar	6	friend	HOLD	6	author
nova-tools	100102	941d48005591c1fae861e2b3433908beed45db45	exemplar	10	friend	APPROVE	10	author
nova-tools	100084	b20ccba686df5df40be7e64d5748ad899d235889	exemplar	10	friend	APPROVE	10	author
nova-tools	100085	88a146b98177eb7d31254faa109e252aa15e4a0d	exemplar	10	friend	APPROVE	10	author
nova-tools	100105	35286656529b9a1ed04cfa0128d26c840db819af	exemplar	9	friend	APPROVE	9	author
nova-tools	100086	a7f896bb33fa41dac29eeb5c57a20a1dd367f9e5	exemplar	9	friend	APPROVE	9	author
nova-tools	100088	41cf0473dc8b6c18c837317437d9439fd43b40d9	exemplar	9	friend	APPROVE	9	author
nova-tools	100107	7829355537eae268a17667c199e7c7662d3391f7	exemplar	7	friend	HOLD	7	author
nova-tools	100089	c9f8e5ef4fcda46db8261e230fbe9b2d0cd51730	exemplar	7	friend	HOLD	7	author
nova-tools	100090	b6132786ff33f41610bbdb872fe2b90e8a2c5842	exemplar	7	friend	HOLD	7	author
nova-tools	100110	a2a16b6e08006f94ceaebdca935238c18791b877	exemplar	4	friend	HOLD	4	author
nova-tools	100091	66919967561ff7455d87a4edbbcfa36d53cd52dd	exemplar	4	friend	HOLD	4	author
nova-tools	100092	dc51a271242ec31700e4ab632251351613d7de37	exemplar	4	friend	HOLD	4	author
nova-tools	100115	1a95625b6c54c8abb3e4c34b06d9b8cfeb6328d0	exemplar	6	friend	HOLD	6	author
nova-tools	100094	a0318db60ac461823adeb23c4aba8ff737b26fd1	exemplar	6	friend	HOLD	6	author
nova-tools	100095	78a2708bc6502cf1d0b628082f8af61dc9ff6e8a	exemplar	6	friend	HOLD	6	author
nova-tools	100117	daf33fbe089a01932239295a057dfb00e2dbe4b6	exemplar	6	friend	HOLD	6	author
nova-tools	100097	9d46e757499a0182103101aeec4f6fc25bf3ce99	exemplar	6	friend	HOLD	6	author
nova-tools	100098	4be8f122a46eac4293fef2d37ef1d41e9b0f36a8	exemplar	6	friend	HOLD	6	author
nova-tools	100119	d621da41ac58183d5c08459d8fe0b434775c7b82	exemplar	7	friend	HOLD	7	author
nova-tools	100099	55f5dc4015b8c43b5e757b1fa8f301e34065e831	exemplar	7	friend	HOLD	7	author
nova-tools	100100	4601e1f993038db7e077c4c5efdc67ba661b7821	exemplar	7	friend	HOLD	7	author
nova-tools	100123	775b444fcec74fac8f1edea4d6ebbb83a720c679	exemplar	7	friend	HOLD	7	author
nova-tools	100103	35966ed436bb9d0f26611a43ca21b82034e01b53	exemplar	7	friend	HOLD	7	author
nova-tools	100104	813a3b4b7a558195530f3eb5942b5f8195df7526	exemplar	7	friend	HOLD	7	author
nova-tools	100133	d5a7e059572f9f1c7e1a6ae5f23ba112e5c502f6	exemplar	7	friend	HOLD	7	author
nova-tools	100106	675ace980c36995e86c715a272ab96890f098c5b	exemplar	7	friend	HOLD	7	author
nova-tools	100108	d5c87110cebc383a826364769047042e777da5e8	exemplar	7	friend	HOLD	7	author
nova-tools	100136	3f4a4a754439fd28af24cfa2724ab7472453f4a1	exemplar	6	friend	HOLD	6	author
nova-tools	100109	929aae3d1566fb30fbbe5a2967d6e18f637c2b07	exemplar	6	friend	HOLD	6	author
nova-tools	100111	74a3096d8288b7160e83906e4a383e68e88fb07c	exemplar	6	friend	HOLD	6	author
nova-tools	100138	96818d737f961a0418db228387150f8d97bebede	exemplar	6	friend	HOLD	6	author
